tiger	cat	0.774524
tiger	tiger	1.0
plane	car	0.646077
train	car	0.634129
television	radio	0.809615
media	radio	0.453356
bread	butter	0.863661
cucumber	potato	0.836494
doctor	nurse	0.821683
professor	doctor	0.301991
student	professor	0.512786
smart	stupid	0.395302
wood	forest	0.560736
money	cash	0.814906
king	queen	0.694904
king	rook	0.251608
bishop	rabbi	0.70251
fuck	sex	0.075103
football	soccer	0.797619
football	basketball	0.629677
football	tennis	0.660122
Arafat	Jackson	0.154869
physics	chemistry	0.604029
vodka	gin	0.761519
vodka	brandy	0.849049
drink	eat	0.722318
car	automobile	0.472054
gem	jewel	0.512128
journey	voyage	0.769662
boy	lad	0.724209
coast	shore	0.67374
asylum	madhouse	-0.002656
magician	wizard	0.69268
midday	noon	0.914666
furnace	stove	0.619055
food	fruit	0.687796
bird	cock	0.387641
bird	crane	0.529076
food	rooster	0.163998
money	dollar	0.419546
money	currency	0.430902
tiger	jaguar	0.877138
tiger	feline	0.66756
tiger	carnivore	0.666996
tiger	mammal	0.656427
tiger	animal	0.694303
tiger	organism	0.384082
tiger	fauna	0.457002
psychology	psychiatry	0.754745
psychology	science	0.753749
psychology	discipline	0.359496
planet	star	0.110272
planet	moon	0.683217
planet	sun	0.594771
precedent	example	0.410729
precedent	antecedent	0.230199
cup	tableware	0.387826
cup	artifact	0.100324
cup	object	0.166633
cup	entity	0.136382
jaguar	cat	0.773171
jaguar	car	0.353629
mile	kilometer	0.806989
skin	eye	0.638401
Japanese	American	0.642435
century	year	0.623185
announcement	news	0.456561
doctor	personnel	0.230543
Harvard	Yale	0.932642
hospital	infrastructure	0.010916
life	death	0.377677
travel	activity	0.243973
type	kind	0.758456
street	place	0.247255
street	avenue	0.461323
street	block	0.386351
cell	phone	0.450261
dividend	payment	0.508856
calculation	computation	0.446067
profit	loss	0.418753
dollar	yen	0.77688
dollar	buck	0.203592
phone	equipment	0.317561
liquid	water	0.733368
marathon	sprint	0.656706
seafood	food	0.739834
seafood	lobster	0.724353
lobster	food	0.515215
lobster	wine	0.59488
championship	tournament	0.718394
man	woman	0.898301
man	governor	0.272326
murder	manslaughter	0.726624
opera	performance	0.255355
Mexico	Brazil	0.596054
glass	metal	0.686517
aluminum	metal	0.455344
rock	jazz	0.660074
museum	theater	0.581398
shower	thunderstorm	0.40603
monk	oracle	0.477882
cup	food	0.22669
journal	association	0.219205
street	children	0.181076
car	flight	0.432287
space	chemistry	0.327548
situation	conclusion	0.436344
word	similarity	0.307465
peace	plan	0.313581
consumer	energy	0.466168
ministry	culture	0.178294
smart	student	-0.04033
investigation	effort	0.454028
image	surface	0.286446
life	term	0.390653
start	match	0.426929
computer	news	0.126314
board	recommendation	0.435176
lad	brother	0.455888
observation	architecture	0.384949
coast	hill	0.541831
deployment	departure	0.411318
benchmark	index	0.723236
attempt	peace	0.181171
consumer	confidence	0.188388
start	year	0.192454
focus	life	0.232148
development	issue	0.222774
theater	history	0.253965
situation	isolation	0.440155
profit	warning	0.155912
media	trading	0.164575
chance	credibility	0.366086
precedent	information	0.243165
architecture	century	0.361404
population	development	0.352191
stock	live	-0.014261
peace	atmosphere	0.20072
morality	marriage	0.360207
minority	peace	0.209852
atmosphere	landscape	0.598006
report	gain	0.108788
music	project	0.181285
seven	series	0.294344
experience	music	0.402074
school	center	0.301079
five	month	0.134077
announcement	production	0.142692
morality	importance	0.410117
money	operation	0.20725
delay	news	0.033277
governor	interview	0.096863
practice	institution	0.386278
century	nation	0.39093
coast	forest	0.494449
shore	woodland	0.394394
drink	car	0.404974
president	medal	0.119957
prejudice	recognition	0.301933
viewer	serial	0.032889
peace	insurance	-0.036151
Mars	water	0.255021
media	gain	-0.010145
precedent	cognition	0.041352
announcement	effort	0.405596
line	insurance	0.043813
crane	implement	-0.07685
drink	mother	0.266365
opera	industry	0.178994
volunteer	motto	0.100284
listing	proximity	0.210915
precedent	collection	0.048865
cup	article	0.104323
sign	recess	0.165816
problem	airport	0.141402
reason	hypertension	0.163511
direction	combination	0.31618
Wednesday	news	0.299656
glass	magician	0.109496
cemetery	woodland	0.545579
possibility	girl	0.07608
cup	substance	0.223269
forest	graveyard	0.557374
stock	egg	0.203992
month	hotel	0.203761
energy	secretary	0.068428
precedent	group	0.064242
production	hike	0.258478
stock	phone	0.257613
holy	sex	0.224629
stock	CD	0.26247
drink	ear	0.245222
delay	racism	0.032297
stock	life	0.152807
stock	jaguar	0.03385
monk	slave	0.446314
lad	wizard	0.509506
sugar	approach	0.160149
rooster	voyage	0.203146
noon	string	-0.033359
chord	smile	0.414015
professor	cucumber	-0.102056
king	cabbage	0.286914
