man	woman	11.114574
brazil	mexico	14.580146
media	radio	12.945996
news	wednesday	12.417061
eye	skin	15.723678
drink	eat	13.718151
death	life	11.881346
medal	president	16.209659
profit	warning	13.831446
start	year	11.349082
currency	money	13.371065
five	month	13.770822
dollar	yen	13.798991
radio	television	13.49143
avenue	street	12.216949
life	term	11.881346
cell	phone	13.076835
equipment	phone	13.076835
liquid	water	14.274098
mars	water	14.274098
focus	life	11.881346
energy	secretary	14.382496
manslaughter	murder	14.684075
harvard	yale	16.922269
association	journal	14.819559
architecture	century	15.032856
announcement	news	12.161898
football	soccer	13.931035
planet	star	14.422388
experience	music	15.27106
confidence	consumer	13.74109
block	street	12.216949
opera	performance	16.677355
king	queen	13.943074
insurance	line	17.629877
bread	butter	15.167617
children	street	12.216949
car	train	13.931834
series	seven	14.760133
place	street	12.216949
loss	profit	13.831446
board	recommendation	17.069338
institution	practice	20.225256
culture	ministry	15.571398
effort	investigation	15.637682
doctor	nurse	15.445037
professor	student	15.311639
car	plane	13.931834
governor	man	10.095338
basketball	football	13.931035
chance	credibility	20.578893
glass	metal	15.719661
hotel	month	13.770822
center	school	14.213542
benchmark	index	14.992261
cash	money	13.371065
match	start	11.434235
dollar	money	10.155948
activity	travel	18.119461
tiger	tiger	14.046116
jazz	rock	16.788816
car	flight	13.931834
cup	food	14.669659
moon	planet	14.422388
planet	sun	14.422388
attempt	peace	14.456496
american	japanese	15.505644
car	drink	11.025288
marriage	morality	20.42689
announcement	effort	11.860701
hike	production	17.980633
computer	news	12.417061
gin	vodka	16.81218
football	tennis	13.931035
psychology	science	16.529649
development	issue	16.198071
peace	plan	14.456496
food	fruit	15.167617
consumer	energy	11.340552
automobile	car	13.931834
live	stock	16.486723
industry	opera	16.677355
championship	tournament	15.012416
car	jaguar	13.850446
minority	peace	14.456496
kind	type	16.974031
smart	stupid	17.967458
media	trading	14.672002
century	year	10.907914
lobster	seafood	15.955346
girl	possibility	21.289386
psychiatry	psychology	16.529649
century	nation	15.032856
chemistry	physics	16.297607
life	stock	10.818924
drink	mother	13.718151
money	operation	13.371065
food	seafood	14.662825
coast	shore	16.410496
egg	stock	16.486723
atmosphere	peace	14.260099
governor	interview	16.510413
gain	report	16.322553
delay	news	12.417061
marathon	sprint	17.854
music	project	15.27106
isolation	situation	18.81808
image	surface	17.40009
announcement	production	14.493159
doctor	professor	12.893241
brother	lad	20.104962
cat	tiger	15.33767
article	cup	17.217436
coast	hill	16.431405
kilometer	mile	17.890837
information	precedent	18.225256
hospital	infrastructure	19.463416
coast	forest	15.450514
aluminum	metal	15.72645
bird	crane	20.941463
museum	theater	17.49143
development	population	16.198071
jaguar	tiger	9.926974
example	precedent	18.225256
forest	wood	16.935037
holy	sex	19.704424
lobster	wine	17.715395
dividend	payment	17.954402
cemetery	woodland	20.50089
cucumber	potato	20.661355
airport	problem	18.558993
approach	sugar	20.048378
gain	media	14.152628
boy	lad	20.104962
history	theater	17.49143
chemistry	space	16.297607
animal	tiger	15.493789
fuck	sex	19.704424
food	lobster	14.016837
conclusion	situation	18.81808
atmosphere	landscape	17.967458
smart	student	14.121968
forest	graveyard	16.935037
journey	voyage	20.578893
cup	object	17.217436
brandy	vodka	16.81218
combination	direction	21.289386
shower	thunderstorm	20.163855
phone	stock	9.81474
insurance	peace	11.337555
glass	magician	15.014108
group	precedent	18.225256
cup	substance	17.217436
feline	tiger	15.493789
cup	tableware	17.217436
doctor	personnel	15.445037
food	rooster	15.167617
king	rook	13.943074
bird	cock	20.941463
discipline	psychology	16.529649
hypertension	reason	23.748818
collection	precedent	18.225256
mammal	tiger	15.493789
similarity	word	22.163855
serial	viewer	24.748818
midday	noon	21.941463
furnace	stove	24.748818
artifact	cup	17.217436
cat	jaguar	13.574672
importance	morality	20.42689
fauna	tiger	15.493789
cd	stock	16.486723
listing	proximity	24.748818
shore	woodland	14.381949
bishop	rabbi	22.748818
cabbage	king	13.943074
drink	ear	13.718151
gem	jewel	24.748818
magician	wizard	22.748818
recess	sign	23.748818
